"id","business_name","coord_x","coord_y","full_address"
"3000000-101-1984-01781","만도리 신라스테이 광화문","198215.187719464    ","452264.774293233    ","서울특별시 종로구 수송동 69-0 지상1층 "
"3000000-101-1984-01815","진원조닭집","200470.973479115    ","452011.720977279    ","서울특별시 종로구 종로5가 280-4 "
"3000000-101-1984-01853","Papas(파파스)","198991.002784609    ","451828.222399025    ","서울특별시 종로구 관수동 154-1 "
"3000000-101-1984-01913","나무","198969.903766412    ","452637.813755898    ","서울특별시 종로구 운니동 95 지상1층 "
"3000000-101-1984-01950","종로뚝배기","198914.988666314    ","451918.932552893    ","서울특별시 종로구 관철동 5-1 "
"3000000-101-1984-01979","주식회사 뼈탄집","197427.727615443    ","452680.792854455    ","서울특별시 종로구 내자동 9-2 "
"3000000-101-1984-02000","파루 닭한마리 경복궁점","197613.606929141    ","452656.940174719    ","서울특별시 종로구 적선동 13-1 "
"3000000-101-1984-02001","꼬꼬방","199421.453299988    ","451985.649012465    ","서울특별시 종로구 종로3가 165-0 "
"3000000-101-1984-02198","천석식당","201152.347030218    ","451997.778432851    ","서울특별시 종로구 창신동 424-4 "
"3000000-101-1984-03198","쿠캔비어2","199004.15226816     ","452067.89327956     ","서울특별시 종로구 낙원동 198 지상1층 "
"3000000-101-1984-03219","레이어드 안국 (LAYERED)","198687.362447539    ","452826.777128513    ","서울특별시 종로구 재동 84-14 "
"3000000-101-1984-03354","동경","197783.581099452    ","452121.975118926    ","서울특별시 종로구 도렴동 150-8 (지상1,2층) "
"3000000-101-1984-03457","동서갈비","201655.910230654    ","452308.004320462    ","서울특별시 종로구 숭인동 217-25 지상1층 "
"3000000-101-1984-03809","태양의길목","199995.088240575    ","452106.996482407    ","서울특별시 종로구 종로5가 100-0 "
"3000000-101-1984-03956","철길왕갈비살","196802.992158876    ","455724.604348863    ","서울특별시 종로구 평창동 281-1 "
"3000000-101-1984-04126","원조쌈밥집","200845.3074711      ","452220.389453991    ","서울특별시 종로구 창신동 687-24 "
"3000000-101-1984-04160","원주","198504.402368702    ","451896.95555963     ","서울특별시 종로구 관철동 44-3 "
"3000000-101-1984-04285","왕벌집","200461.676872983    ","452029.199413922    ","서울특별시 종로구 종로5가 265-2 "
"3000000-101-1984-04443","송백","197573.030749573    ","452175.335781858    ","서울특별시 종로구 당주동 100 세종빌딩 "
"3000000-101-1984-04446","또또와","198585.288862795    ","451905.418901544    ","서울특별시 종로구 관철동 19-22 "
"3000000-101-1984-04499","등촌샤브칼국수","198503.884115699    ","451874.997658811    ","서울특별시 종로구 관철동 44-5 2층 "
"3000000-101-1984-04502","영구비어","198644.372544207    ","451889.42861282     ","서울특별시 종로구 관철동 19-6 "
"3000000-101-1984-04664","제주바당","198764.512898903    ","451894.950416296    ","서울특별시 종로구 관철동 13-2 "
"3000000-101-1984-04720","종각 상구비어","198738.03566933     ","451910.389288384    ","서울특별시 종로구 관철동 13-9 "
"3000000-101-1984-04748","차사랑","197650.653736722    ","452368.519288991    ","서울특별시 종로구 도렴동 60 "
"3000000-101-1984-04920","아까시","201428.060307191    ","452388.604645302    ","서울특별시 종로구 숭인동 124-0 "
"3000000-101-1984-05905","장수 본가 해장국 종로5가점","200084.009877601    ","452152.850842379    ","서울특별시 종로구 효제동 318-2 지상1층 "
"3000000-101-1984-05922","명동칼국수","200530.897333334    ","452178.985666667    ","서울특별시 종로구 종로6가 145-2 지상1층 "
"3000000-101-1984-06068","무지개","200873.996485064    ","452206.310125207    ","서울특별시 종로구 창신동 567-0 "
"3000000-101-1984-06263","더 진국 광화문역 지점","198208.386453774    ","452193.293825248    ","서울특별시 종로구 청진동 3-2 "
"3000000-101-1984-06576","일월육일 종각점","198615.240770708    ","451870.397998134    ","서울특별시 종로구 관철동 173-2 지상1층 "
"3000000-101-1984-06651","풍황","198150.300374121    ","452019.212642931    ","서울특별시 종로구 종로1가 24 (르메이에르 1층113-1호) "
"3000000-101-1984-06668","참새집","198277.599730607    ","452200.56645835     ","서울특별시 종로구 청진동 41-2 "
"3000000-101-1984-06711","시민식당","199082.817118211    ","452052.858918583    ","서울특별시 종로구 낙원동 192 지상1~2층 "
"3000000-101-1985-00291","김가네대청마루","198754.634182719    ","452404.979894277    ","서울특별시 종로구 경운동 47-1 "
"3000000-101-1985-00479","정통삼계탕","198090.554119913    ","452431.628812022    ","서울특별시 종로구 수송동 129-1 지상2층 "
"3000000-101-1985-00590","용두동 쭈꾸미 닭갈비","199033.502834957    ","451872.601993585    ","서울특별시 종로구 관수동 143-2 "
"3000000-101-1985-00832","옛날집","201143.814229454    ","452149.970326917    ","서울특별시 종로구 창신동 345-1 "
"3000000-101-1985-00853","아이엠호프Ⅰ","200048.056558705    ","453406.238144897    ","서울특별시 종로구 명륜4가 25-0 "
"3000000-101-1985-00934","태양이네","199112.274864262    ","452470.579359832    ","서울특별시 종로구 와룡동 171-1 아세아빌딩 "
"3000000-101-1985-00944","정일품","198204.837322667    ","452293.432531176    ","서울특별시 종로구 수송동 80-6 지하1층 "
"3000000-101-1985-00948","장수삼계탕","198204.837322667    ","452293.432531176    ","서울특별시 종로구 수송동 80-6 지하1층 "
"3000000-101-1985-01304","제주본가","199885.137384154    ","452227.53240622     ","서울특별시 종로구 연지동 206-0 "
"3000000-101-1985-01366","카페 오쁘띠베르","197368.323680448    ","453107.549985387    ","서울특별시 종로구 통인동 114-0 "
"3000000-101-1985-01492","전주식당","199147.760577643    ","451956.53315786     ","서울특별시 종로구 관수동 43-2 "
"3000000-101-1985-01572","페리카나","198881.740672767    ","452357.294138759    ","서울특별시 종로구 낙원동 49-0 "
"3000000-101-1985-01659","커피숍","198914.988666314    ","451918.932552893    ","서울특별시 종로구 관철동 5-1 "
"3000000-101-1985-01675","임실 제철밥상","201875.702357184    ","452412.128680276    ","서울특별시 종로구 숭인동 1414 신안빌딩, 1층 "
"3000000-101-1985-01758","종로 전집","198962.57531706     ","452215.205219118    ","서울특별시 종로구 낙원동 138-1 "
"3000000-101-1985-01765","장터 순대국","200129.775227347    ","452034.69521884     ","서울특별시 종로구 종로5가 182-5 "
"3000000-101-1985-01801","종로 맹버칼(버섯칼국수) 종로구청점","198204.837322667    ","452293.432531176    ","서울특별시 종로구 수송동 80-6 석탄회관 지하동 16호호"
"3000000-101-1985-01852","다솜","196132.751817734    ","452580.254196764    ","서울특별시 종로구 무악동 67-2 "
"3000000-101-1985-01947","명동 닭한마리 본점","200450.622184188    ","452007.111816       ","서울특별시 종로구 종로5가 265-8 "
"3000000-101-1985-02013","남매집","200064.981474247    ","451993.690077258    ","서울특별시 종로구 종로5가 398-13 "
"3000000-101-1985-03263","만땅","196231.877558363    ","452469.882421191    ","서울특별시 종로구 무악동 45-424 "
"3000000-101-1985-03522","본죽 앤 비빔밥","198494.709256351    ","452505.827872809    ","서울특별시 종로구 관훈동 155-1 "
"3000000-101-1985-03539","브람스","198685.005097689    ","452737.399916958    ","서울특별시 종로구 재동 104-1 지상2층 "
"3000000-101-1985-03611","평화만들기","198610.084299909    ","452459.798694503    ","서울특별시 종로구 관훈동 55-1 "
"3000000-101-1985-03632","털보네 해물탕 등갈비해물찜","199913.196727932    ","452147.31655778     ","서울특별시 종로구 인의동 43 1,2층 "
"3000000-101-1985-03814","리향","198574.909899705    ","452264.246969117    ","서울특별시 종로구 관훈동 198-17 (지상2층) "
"3000000-101-1985-03890","종로양꼬치","198737.961985645    ","451892.167587337    ","서울특별시 종로구 관철동 13-7 1, 2층 "
"3000000-101-1985-04144","핏제리아 오","200310.954763273    ","453311.605568337    ","서울특별시 종로구 동숭동 31-37 "
"3000000-101-1985-04174","브루다 안국","198750.318908635    ","452837.575140045    ","서울특별시 종로구 계동 145-0 "
"3000000-101-1985-04441","무아타","195877.645568351    ","455493.935798399    ","서울특별시 종로구 홍지동 25-13 "
"3000000-101-1985-04680","삼각산","196168.301152027    ","456231.523051187    ","서울특별시 종로구 구기동 85-25 "
"3000000-101-1985-04824","명륜포차","200049.544712407    ","453436.151843989    ","서울특별시 종로구 명륜4가 17 18-5,19-2 "
"3000000-101-1985-04921","가배","198991.832240646    ","452427.078344628    ","서울특별시 종로구 익선동 132-2 "
"3000000-101-1985-05664","박가네","200005.160432916    ","452027.337517881    ","서울특별시 종로구 종로5가 138-10 "
"3000000-101-1985-05677","명동칼국수","200457.793102794    ","451993.049584362    ","서울특별시 종로구 종로5가 442 "
"3000000-101-1985-05943","삼해집","198681.571899164    ","452050.274345174    ","서울특별시 종로구 인사동 98 지상1,2층 "
"3000000-101-1985-06130","광안리","199015.39293845     ","451900.876514167    ","서울특별시 종로구 관수동 17-1 "
"3000000-101-1985-06181","동대문 종합분식","200691.832640518    ","452120.994293363    ","서울특별시 종로구 종로6가 77-1 "
"3000000-101-1985-06207","무교삼계탕","198574.909899705    ","452264.246969117    ","서울특별시 종로구 관훈동 198-17 "
"3000000-101-1985-06352","우리집","198745.839487019    ","452867.664266403    ","서울특별시 종로구 계동 144-1 "
"3000000-101-1985-06371","본죽(종로3가점)","199202.589613171    ","452121.344940936    ","서울특별시 종로구 묘동 197-1 지상1층 "
"3000000-101-1985-06372","뚝배기 양평해장국","198204.837322667    ","452293.432531176    ","서울특별시 종로구 수송동 80-6 "
"3000000-101-1985-06429","국빈","200098.189073467    ","452617.662750637    ","서울특별시 종로구 연건동 197-5 "
"3000000-101-1985-06515","산적","199154.795101638    ","452232.131804269    ","서울특별시 종로구 돈의동 103-3 "
"3000000-101-1985-06526","안주마을","197470.775800309    ","452685.25845561     ","서울특별시 종로구 내자동 1-2 "
"3000000-101-1985-06547","림스치킨 혜화점","200045.690907045    ","453525.229351241    ","서울특별시 종로구 혜화동 167-3 "
"3000000-101-1985-06663","코알라치킨센타","198474.829762575    ","452524.107493957    ","서울특별시 종로구 관훈동 146-1 "
"3000000-101-1985-06936","낭만낙지","201307.3091979      ","452083.876720672    ","서울특별시 종로구 창신동 393-16 "
"3000000-101-1985-06982","원호와 초밥","200510.694679865    ","452051.546225034    ","서울특별시 종로구 종로6가 253-6 "
"3000000-101-1985-08040","학림","200076.361629058    ","453291.955608107    ","서울특별시 종로구 명륜4가 94-2 "
"3000000-101-1985-08194","종로","200252.800463854    ","452183.71024363     ","서울특별시 종로구 효제동 256-1 "
"3000000-101-1985-11013","가을","197741.609023844    ","452137.130805439    ","서울특별시 종로구 당주동 15-7 "
"3000000-101-1985-11997","을지면옥","198924.435018007    ","452374.356404855    ","서울특별시 종로구 낙원동 55-1 "
"3000000-101-1986-00343","꽃피는 산골","198657.712821817    ","452088.995461623    ","서울특별시 종로구 인사동 232 "
"3000000-101-1986-00389","왕벌집","199455.321850269    ","451983.721699126    ","서울특별시 종로구 종로3가 170 "
"3000000-101-1986-00405","진미식당","199294.003205404    ","451965.653117194    ","서울특별시 종로구 장사동 27-0 "
"3000000-101-1986-00539","백마강","200503.397222379    ","452194.504887103    ","서울특별시 종로구 종로6가 150-2 "
"3000000-101-1986-00559","종가집","198728.247900575    ","452205.226311004    ","서울특별시 종로구 인사동 154-3 "
"3000000-101-1986-00576","부산식당","199435.50163527     ","451970.212921383    ","서울특별시 종로구 장사동 85 "
"3000000-101-1986-00715","온6.5","198541.50924324     ","452785.073366556    ","서울특별시 종로구 안국동 75-5 지상1층 "
"3000000-101-1986-00763","산채향","197468.154871592    ","452055.792647706    ","서울특별시 종로구 신문로1가 58-21 "
"3000000-101-1986-00798","육즙마니","199732.922358931    ","452435.513921974    ","서울특별시 종로구 인의동 2 "
"3000000-101-1986-00803","웃음의 식당","201135.223548645    ","452114.911909526    ","서울특별시 종로구 창신동 390-17 "
"3000000-101-1986-00822","둘리분식","200037.565468519    ","453550.739735752    ","서울특별시 종로구 혜화동 147-0 "
